answerString,constituency,constituency_id,constituency_slug,firstName,id,isPartyLeader,lastName,partyLetter,partyName,photoUrl,party,name,link,constituencies,causes,cv,Beskæftigelse,Alder,Uddannelse,Valgt i
444452413154551,Høje-Taastrup,11,hoeje-taastrup,Merete,369,False,Scheelsbeck,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/369-Merete-Scheelsbeck-a.jpg,C. Det Konservative Folkeparti,Peter Adam Arenbrandt,/kandidater/kv17/peter-adam-arenbrandt,Frederiksberg,"## For Frederiksbergs ældre ##
De ældre på Frederiksberg skal have det godt. De bedste muligheder, og vilkår.
Takket være den ældre generation, er vi nu så heldige at have vores smukke, og dejlige Frederiksberg.
Det personale der hver dag, året rundt, hjælper og støtter vores ældre skal prioriteres. Ekstra uddannelse, bedre vagtplaner, og el-cykler skal blandt andet være med til at hjælpe personalet med at komme h## For et trygt og sikkert Frederiksberg ##
Vi har 10 folkeskoler, 2 specialskoler og 6 privatskoler på Frederiksberg. På disse skoler, har jeg et kæmpe ønsker om at førstehjælp skal indføres som fast undervisning / tema på udvalgte klassetrin igennem folkeskolen på Fredederiksberg.
Det skal ikke være skolen, eller den enkelte lærer der skal vurdere, om vores børn skal lære førstehjælp.
Det skal den sunde fornuft## Kulturen, og fritiden på Frederiksberg ##
Kultur er for alle. 

Alle skal have samme mulighed, for at opleve vores fælles kulturelle fortid, nutid og fremtid.

Frederiksberg er meget rigt repræsenteret af kultur.  Smukke og traditionsbundne teatre, museer, pladser, parker og haver.

Jeg vil kæmpe for at der igen kan tilbydes udvalgte gratis-dage til Frederiksbergs fantastiske kulturelle seværdigheder","Folkeskole: Krebs skole
Gymnasium: Matematisk - linie på Niels Steensen Gymnasium
Skoleskibet Danmark
Søværnet: Værnepligtig, konstabel, overkonstabel og sergent med fokus på personale, økonomi og taktik.
Falck elev, hvor jeg er uddannet brandmand / røgdykker og ambulanceredder (Paramediciner).
Instruktør i Falck
Instruktør i Psykiatrifonden.
Ejer af STRESS-HJÆLP.dk, hvor jeg arbejder med coaching, og rådgivning af stress til virksomheder og private.
Arbejder også med mindfulness, og foredrag til virksomheder.",Privat ansat/selvstændig,42 år,Erhvervsuddannelse,
245255411144411,Høje-Taastrup,11,hoeje-taastrup,Kurt,370,False,Scheelsbeck,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/370-Kurt-Scheelsbeck-a.jpg,C. Det Konservative Folkeparti,Vibeke Qvist,/kandidater/kv17/vibeke-qvist,Frederiksberg,"## Kvalitet for borgernes penge ##
Frederiksberg er verdens bedste sted at bo – og sådan skal det blive ved med at være.
Jeg vil kæmpe for, at Frederiksberg bliver drevet med sunde, fornuftige holdninger, og at alt, vi gør, det gør vi godt og ordentligt og med respekt for borgerne. 
Kommunalbestyrelsen skal afspejle befolkningen, og derfor skal erhvervslivet være bedre repræsenteret – det vil jeg sørge for.
## Plads til cyklerne ##
Der er mange cykler på Frederiksberg, og det bidrager til en grøn og aktiv by. Men det kan også blive for meget af det gode, når cyklerne flyder i gadebilledet. Vi har cykelstativer nok, men de er svære at få øje på.
Jeg vil derfor iværksætte service-grupper af borgere, som står på knudepunkter i byen og guider i projektet ’Parker din cykel i stativerne’. Det kan fx være pensionister, som på den m## Mere af det grønne ##
Der er mange cykler på Frederiksberg, og det bidrager til en grøn og aktiv by. Men det kan også blive for meget af det gode, når cyklerne flyder i gadebilledet. Vi har cykelstativer nok, men de er svære at få øje på.
Jeg vil derfor iværksætte service-grupper af borgere, som står på knudepunkter i byen og guider i projektet ’Parker din cykel i stativerne’. Det kan fx være pensionister, som på den m","2006 - nu Marketing Manager og chef for Centerforeningen i Frederiksberg Centret.
2005-2006 Marketing Manager i Glostrup Storcenter
2004-2005 Event Manager i Field´s 
1998-2004 Marketing Manager i Vestsjællands Centret, Slagelse
1998 - 1996 Marketing Manger i Gigtforeningens behandlingscenter i Skælskør",Privat ansat/selvstændig,55 år,Erhvervsuddannelse,
444453412345551,Høje-Taastrup,11,hoeje-taastrup,Jesper,361,False,Kirkegaard,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/361-Jesper-Kirkegaard-a.jpg,C. Det Konservative Folkeparti,Fasael Rehman,/kandidater/kv17/Fasael-Rehman,Frederiksberg,"## Flere unge i uddannelse ##
Vi skal styrke de unges faglige forudsætninger, så de kan håndtere fremtidens udfordringer i en global verden med stor omskiftelighed. For at højne det faglige niveau, inspirere og engagere flere unge til at vælge en ungdomsuddannelse skal vi introducere de unge til flere af de fag, de kan vælge på erhvervsuddannelserne og jeg ønsker at arbejde for en erhvervsrettet 10. klasse.## Integration for begyndere ##
Integration handler for mig, om at alle parter taget et personligt ansvar for deres tilværelse og nærsamfund. Jeg vil arbejde konkret for, at de unge får flere klubtilbud og bedre vejledning og mentorordninger. Jeg vil arbejde for, at Frederiksberg forsat er en åben og mangfoldig by med fokus på beskyttelse af alle minoriteters rettigheder. Vi skal værne om retten til personlig frihed.## Frivillighed giver nærhed ##
Frivilligt arbejde er fantastisk, fordi det giver kompetencer og præger én som menneske. Jeg arbejder for, at frivillige får større opbakning gennem bevillinger, så det bliver lettere at etablere frivillige projekter på tværs af foreningslivet. Som frivillig får man bedre mulighed for at gøre hvad man brænder for samtidig med at man møder nye mennesker fra ens nærsamfund og kan inddrage andre.","Uddannet Brandmand fra Beredskabskorpset (værnepligtstjeneste). Bachelor i socialvidenskab og kandidatstud. i sociologi (KU). Tidl. integrationsrådsformand, bestyrelsesmedlem i Niels Brocks bestyrelse og nuværende medlem af TECs bestyrelse med fokus på uddannelsespolitik.",Privat ansat/selvstændig,36 år,Kandidatuddannelse,"2009, 2013"
425454314353353,Høje-Taastrup,11,hoeje-taastrup,Henrik Torning,373,False,Nielsen,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/373-Henrik-Torning-Nielsen-a.jpg,C. Det Konservative Folkeparti,Kasper Carstensen,/kandidater/kv17/kasper-carstensen,Frederiksberg,"## Børnefamiler ##
Frederiksberg er et dejligt sted at bo for småbørnsfamilier.  Mange småbørnsfamilier bor i lejligheder, hvor blandt andet byens grønne områder er vigtige, så børnene kan komme ud og lege. Jeg vil gerne arbejde for, at børnefamilierne får flere muligheder i det offentlige rum, samt at vi får forbedret og opgraderet vores legepladser så både børn og forældre synes, at det er hyggeligt.## Høj kvalitet af de kommunale pasningstilbud ##
Vores børn tilbringer rigtig meget tid i vuggestue, dagpleje, børnehave m.m. Derfor er det vigtigt, at de kommunale pasningstilbud sikrer høj grad af trivsel for både børn, forældre og personale. 
En by som Frederiksberg bør, i min optik, have de bedst tænkelige pasningsmuligheder for vores børn. Kommunen spiller en vigtig rolle i at sikre og bevare den høje kvalitet af de kommunale pasningstilbud## Miljøet ##
","Jeg er ny kandidat for Det konservative Folkeparti til kommunalbestyrelsen på Frederiksberg, hvor jeg har boet i 6 år. Jeg er 32 år, Cand. Soc. HRM samt uddannet premierløjtnant i Søværnet og arbejder til dagligt som HR- & kommunikationschef.
Gift med Mette og har en datter på 2 år, der går i den kommunale dagpleje.",Leder,32 år,Kandidatuddannelse,
0,Høje-Taastrup,11,hoeje-taastrup,Torben,368,False,Rasmussen,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/368-Torben-Rasmussen-a.jpg,C. Det Konservative Folkeparti,Alexandra Dessoy,/kandidater/kv17/alexandra-dessoy,Frederiksberg,"## Styrket indsats for sårbare ##
Gennem mit arbejde er det blevet tydeligt for mig, hvor vigtigt det er at vi tager hånd om pårørende der passer syge hjemme. Pårørende er de syges vigtigste ressource, og hvis vi ikke støtter dem, så står vi ikke bare med én patient, men med flere. At styrke indsatsen omkring pårørende til syge er derfor noget jeg vil arbejde for politisk.## Mere til de små ##
Det er velkendt at vi bliver flere og flere borgere på Frederiksberg - deraf mange familier med børn. Jeg har selv oplevet et behov for flere og bedre legemuligheder i det offentlige rum, og derfor vil jeg gerne arbejde for bedre udfoldelsesmuligheder for Frederiksbergs små borgere. ","Jeg er cand.polit., ansat i Røde Kors og har boet på Henrik Ibsens Vej på Frederiksberg i 12 år. Jeg er gift med Mathieu, og sammen har vi to små piger. Som person er jeg engageret, positiv og idérig, og så er jeg tilpas fandenivoldsk! Jeg tror på at hvor der er vilje, er der vej, og jeg er ikke bange for at gå nye veje. Jeg er nysgerrig på mennesker, og jeg glæder mig til at møde dig og høre hvad der er vigtigt for dig, så vi sammen kan gøre vores by endnu bedre.",Privat ansat/selvstændig,33 år,Kandidatuddannelse,
444445413255544,Høje-Taastrup,11,hoeje-taastrup,Maj-Britt,357,False,Hartvig,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/357-Maj-Britt-Hartvig-a.jpg,C. Det Konservative Folkeparti,Nikolaj Bøgh,/kandidater/kv17/Nikolaj-Boegh,Frederiksberg,"## En stemme på børnenes Frederiksberg ##
Frederiksberg er et godt sted for børn at vokse op, og jeg ønsker fortsat at arbejde for at sikre, at vi har gode daginstitutioner på Frederiksberg, og at der er hænder nok - også når det brænder på. Jeg arbejder også for en stadig bedre folkeskole, at vi kan tiltrække dygtige lærere og opretholde et højt fagligt niveau. Vi skal også sikre en fortsat udvikling af gode fritidstilbud til vores børn.## En stemme på det smukke og grønne Frederiksberg ##
Jeg brænder for at styrke det klassiske Frederiksberg med fokus på at bevare Frederiksbergs fine gamle bygninger og bymiljøer, og jeg arbejder for, at vores byrum bliver stadig smukkere, bl.a. gennem renovering af Frederiksbergs smukke gamle byinventar. Vores grønne by skal blive stadig mere grøn med endnu flere vejtræer og grønne midterrabatter. ## En stemme på et stærkt kulturliv ##
Jeg kæmper for et stærkt kulturliv på Frederiksberg. Gennem de sidste fire år har vi investeret meget i vores kulturliv med bl.a. renoveringen af Aveny-T, genskabelsen af Bakkehusets have og udstillinger i Cisternerne på et højt, internationalt niveau. Den udvikling ønsker jeg skal fortsætte i de kommende år, hvor vores kultur- og fritidsliv skal styrkes yderligere.","2004-nu: Public affairs-rådgiver, Gunbak, Public Affairs Group, JKL, GRACE PA
2003-2004: Særlig politisk rådgiver, Social- og Integrationsministeriet
1999-2003: Chefkonsulent i Dansk Arbejdsgiverforening
1996-1999: Projektleder hos Morgen
1996: Kandidat i statskundskab fra Aarhus Universitet
1988: Student fra Aalborghus Gymnasium",Privat ansat/selvstændig,48 år,Kandidatuddannelse,2013
0,Høje-Taastrup,11,hoeje-taastrup,Finn,371,False,Søder,C,Det Konservative Folkeparti,,C. Det Konservative Folkeparti,Henrik Kragelund,/kandidater/kv17/henrik-kragelund,Frederiksberg,"## Frederiksberg skal være bedst i Danmark ##
De ansatte er en kommunes største udgift og vigtigste ressource. Derfor er det min vision for Frederiksberg, at kommunen skal være Danmarks bedste offentlige arbejdsplads. Dygtige medarbejdere, der trives i deres job, gør det bedre. Jeg tror mere på værdien af den dedikerede personlige indsats - på alle personaleniveauer - end på systemer og organisationsstrukturer. ## Mere liv i byen ##
Det skal være nemt at etablere events og begivenheder på Frederiksberg for de borgere, kulturpersoner og virksomheder, der har lyst og energi til at skabe oplevelser i vores byrum. Når byens eventmagere henvender sig til kommunen, skal de opleve maksimal imødekommenhed og minimalt bureaukrati.## Mere samarbejde ##
Kommunen skal gøre mere for at involvere borgere, virksomheder, kultur- og uddannelsesinstitutioner i byens fortsatte udvikling. Nogle vil kalde det for bruger- eller borgerinddragelse, men for mig er det kompetence-inddragelse. Det må ikke blive bevidstløs involvering af alle og enhver - fokus skal være på at få det bedst mulige resultat.","Jeg er 48 år, musiker i Frederiksberg-bandet Fire På Stribe og selvstændig kommunikationsrådgiver med firmaet First Link. Jeg bor sammen med min voksne søn i en afdeling under Frederiksberg Forenede Boligselskaber, og jeg sætter stor pris på den mangfoldighed, man er en del af, når man bor i almennyttigt byggeri.
Jeg har tidligere arbejdet som journalist samt været kommunikationschef i en kommune med 80.000 borgere. Fra mine bestyrelsesposter i bl.a. erhvervsforeningen Frederiksberg Erhverv og musikerforeningen START Frederiksberg ved jeg, hvor vigtigt det er at kunne samarbejde på tværs af forskellige interesser. Jeg vil arbejde for, at kommunen bliver den bedste samarbejdspartner for alle i byen.",Privat ansat/selvstændig,48 år,Bachelor-/diplomuddannelse,
445524324344552,Høje-Taastrup,11,hoeje-taastrup,Gorm,360,False,Johansen,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/360-Gorm-Johansen-a.jpg,C. Det Konservative Folkeparti,Brian Holm,/kandidater/kv17/237-Brian-Holm,Frederiksberg,"## Bevar det Frederiksberg vi holder af. ##
","Murersvend, tidligere Professionel cykelrytter, Kommentator på Eurosport, sportsdirektør OPQS.",Privat ansat/selvstændig,55 år,10. klasse,2013
141255433125345,Høje-Taastrup,11,hoeje-taastrup,Mette,3739,False,Gagner,F,SF - Socialistisk Folkeparti,http://www.altinget.dk/images/kv17/3739-Mette-Gagner-a.jpg,Ø. Enhedslisten - De Rød-Grønne,Lars Engholm,/kandidater/kv17/lars-engholm,Roskilde,,Lars har desværre ikke skrevet sit CV,Ikke oplyst,,,
0,Høje-Taastrup,11,hoeje-taastrup,Jørgen,1306,False,Jensen,F,SF - Socialistisk Folkeparti,http://www.altinget.dk/images/kv17/,A. Socialdemokratiet,Jan Kongebro,/kandidater/kv17/Jan-Kongebro,Rødovre,,Jan har desværre ikke skrevet sit CV,Privat ansat/selvstændig,62 år,Erhvervsuddannelse,"2009, 2013"
425542315454421,Høje-Taastrup,11,hoeje-taastrup,Peder,5035,False,Helt,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/5035-Peder-Helt-a.jpg,H. Folkepartiet Nyborg,Jens Hald,/kandidater/kv17/jens-hald,Nyborg,"## Velfærd herunder demens- og ældrepleje. ##
Min nærmeste re ramt af parkinson demens, hvorfor jeg har erfaring for hvilke probler/ udfordringer man her har. Derfor har jeg forskellige forslag til forbedringer inden for det område.## Skole og idræt styrkes i Nyborg. ##
Skole og uddannelsen mulighederne i Nyborg skal styrkes. der skal bygges flere tidssvarende sports haller. m.m. ## Udviklingen af Nyborg. ##
en afgørende forudsætning for, at Nyborg kan opretholde en værdig velfærdsydelse er at erhvervet i Nyborg blomstre og at bosætningen i Nyborg øges. ","Direktør i Faxe Kalk, Rockwool, Iso Kern, Arkitektfirma Hald&Brand, præsident for firmaer i UK. og USA. Arbejdet som selvstændig arkitekt i 11 år i Berlin opførsel af erhvervsbyggeri.",Leder,73 år,Ph.d.-uddannelse,2013
425422434254522,Høje-Taastrup,11,hoeje-taastrup,Lisbeth,5033,False,Kjærholt,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/5033-Lisbeth-Kjaerholt-Jensen-a.jpg,F. SF - Socialistisk Folkeparti,Torben Kragh Jensen,/kandidater/kv17/torben-kragh-jensen,Nyborg,"## kulturpolitik for hele kommunen ##
Nyborg har et blomstrende kulturliv, men det skulle jo gerne nå udenfor voldene. Den store historiske satsning på slottet skal bredes ud til resten af kommunen. Slottet er ikke bare byen, men var også i middelalderen helt afhængigt af resten af lokalområdet. Den udveksling skal styrkes med markeder og begivenheder spredt over hele kommunen, i samarbejde med alle mulige interessegrupper og enkeltpe## integration ##
Flygtninge og integrationsindsatsen vil være en af mine arbejdsområder. Jeg har nu i et par år haft flygtninge boende privat, og det har været en spændende og givende oplevelse. Det er berigende at møde mennesker, der er med til at mangfoldiggøre vort samfund, når ellers processen støttes og hjælpes på vej. De nye medborgere er en gevinst for kommunen, men kun hvis vi hjælpes ad med at få integrat## socialpolitik ##
De svage og udsatte borgere. De psykisk syge og gamle. Mentalt og fysisk handicappede vil også være en af mine indsatsområder. Jeg har hele livet arbejdet indenfor disse områder og har i 9 år. siddet i socialudvalget i Samsø kommune, så jeg er klar over, at dette område tit er præget af kompromisser, benhårde besparelser og stramninger forklædt som gode meninger. Men beslutningstagerne og embedsvæ","Socialpædagog fra 1971 til 2015 hvor jeg primært har arbejdet med psykisk syge, handicappede og udviklingshæmmede, både i DK og Mozambique.
Har siden 2015 udgivet fire bøger med eventyr og fantastiske historier, holder foredrag og er ansat som kirkesanger.
Medlem af Vindinge Menighedsråd, Nyborg Museumsforenings bestyrelse og Nyborg Kommunes integrationsråd samt Nyborg Gospel Kor.",Offentligt ansat,67 år,Bachelor-/diplomuddannelse,
114255552115245,Høje-Taastrup,11,hoeje-taastrup,Ole,2955,False,Hyldahl,Ø,Enhedslisten - De Rød-Grønne,http://www.altinget.dk/images/kv17/2955-Ole-Hyldahl-a.jpg,F. SF - Socialistisk Folkeparti,Bente Juul Röttig,/kandidater/kv17/Bente-Juul-Röttig,Holbæk,"## Lige muligheder for alle ##
Uligheden stiger i DK - og også i Holbæk! Lokalt skal det der derfor ske forandringer. Efter 4 år, hvor jeg har været rigtig tæt på forvaltningen og sagsbehandlingen på hele social - og beskæftigelsesområdet, ved jeg at der bruges rigtig mange ressourcer på dobbeltarbejde og uvirksomme forretningsgange i de enkelte sager, som ikke kommer nogen til gode - tværtimod Det vil  jeg gøre noget ved .## Borgernes retssikkerhed skal styrkes ##
Alle skal sikres lige ret til lovens muligheder. Folk skal behandles med respekt og afgørelser skal være forståelige og lovlige. Retsikkerhed skal i fokus gennem hele sagsforløbet og Borgerrådgiveren skal skride hårdt ind ved retssikkerhedsbrud og sikre opkvalificering af medarbejdere og forebygge gentagelse af fejl.## Et stærkt lokaldemokrati ##
Kommunalbestyrelsen skal åbne op. Borgerne skal involveres og de ansattes kompetencer skal bruges fra begyndelsen af en beslutningsproces. Borgere skal kunne sætte forslag på kommunalbestyrelsens dagsorden og medarbejdernes stemme skal forstærkes. Kritikpunkter og forslag skal høres. Offentlige ansatte skal bruge deres ytringsfrihed. Jeg vil sikre at det er trygt for en ansat at sige sin mening.","Uddannet socialrådgiver i 1976
Har som socislrådgiver arbejdet på sygehus, i et fagforbund og i en handicap/patientorganisation som ledende socialrådgiver og som Socialpolitisk konsulent.
Siden 2013 har jeg været frivillig socialrådgiver i borgernetværket ""Hovsa Holbæk"", både som Rådgiver og bisidder. Har i 2016 sammen med bisiddergruppen i ""Hovsa Holbæk"" oprettet en uvildig og gratis rådgivning for alle der bor i Holbæk Kommune.
Jeg underviser desuden kronisk syge/ handicappede i lovens muligheder for mennesker med nedsat funktionsevne",Udenfor arbejdsmarkedet,67 år,Bachelor-/diplomuddannelse,
111555551115155,Høje-Taastrup,11,hoeje-taastrup,Jan,2950,False,Petersen,Ø,Enhedslisten - De Rød-Grønne,http://www.altinget.dk/images/kv17/,C. Det Konservative Folkeparti,John Hvass,/kandidater/kv17/john-hvass,Holbæk,"## Uddannelse ##
Det er vigtigt, at vi har et uddannelsesniveau i topklasse. Vi har store forventninger til vores folkeskole. Det er den største og vigtigste samfundsbærende institution i Danmark, og kommunens klart vigtigste opgave. Vi skal være bedre og mere effektive til at højne borgenes uddannelsesniveau.## Erhverv og beskæftigelse ##
Det skal være attraktivt at starte virksomhed i Holbæk, ligesom det skal være attraktivt for udenlandske firmaer at lave afdelinger i Holbæk. Det skaber arbejdspladser. ## Økonomi ##
Kommunens borgere får ganske enkelt for lidt for deres skattekroner. Der er meget kommunal bureaukrati, embedsstyring og ineffektivitet i kommunen, som er en hæmsko for såvel den økonomisk vækst som for at holde fokus på de kommunale kerneopgaver.",John har desværre ikke skrevet sit CV,Privat ansat/selvstændig,59 år,Erhvervsuddannelse,
131555521135121,Hørsholm,26,hoersholm,Niels,1558,False,Lundshøj,A,Socialdemokratiet,http://www.altinget.dk/images/kv17/1558-Niels-Lundshoej-Petersen-a.jpg,F. SF - Socialistisk Folkeparti,Anders Damm-Frydenberg,/kandidater/kv17/Anders-Damm-Frydenberg,Allerød,"## Tid til velfærd ##
I vores skoler, daginstitutioner og ældrepleje er der én ting, der er vigtigere end alle andre: Der skal være tid til at udføre arbejdet. Derfor er bedre normeringer inden for velfærdsområderne det vigtigste indsatsområde for mig. ## Sæt skatten op med 0,5 pct. ##
Det vil koste den gennemsnitlige skatteborger i Allerød 109 kr. om måneden og give kommunen 25-30 mio. kr. årligt. For disse penge kunne vi droppe skolesammenlægninger, sikre at der altid er mindst to voksne til stede i vores daginstitutioner og ansætte flere medarbejdere i ældreplejen. Vi bliver nødt til at vælge, om vi vil have skattelettelser eller mere velfærd. Jeg vælger velfærd.## Jeg sætter pris på velfærd ##
At arbejde med mennesker er benhårdt og fagligt krævende. Danmarks velfærdsarbejdere er blandt de bedste i verden, men vi sætter ikke nok pris på dem. Velfærdsmedarbejderne er blandt de lavest lønnede faggrupper i Danmark. Det er ikke rimeligt. Derfor bør disse grupper prioriteres ved de lokale lønforhandlinger.",Anders har desværre ikke skrevet sit CV,Privat ansat/selvstændig,38 år,Kandidatuddannelse,2013
222245443155333,Hørsholm,26,hoersholm,Henrik,2045,False,Klitgaard,B,Radikale Venstre,http://www.altinget.dk/images/kv17/kvadrat-2045-Henrik-Klitgaard-a-212.jpg,A. Socialdemokratiet,Annette Westh,/kandidater/kv17/Annette-Westh,Halsnæs,"## Sundhed, Idræt og bevægelse ##
At kunne være aktiv i eget liv giver livskvalitet uanset om man er barn, ung eller ældre. Derfor er det vigtig med gode udfoldelsesmuligheder indenfor idræt og bevægelse, i byrummet og naturen.## Aktivt medborgerskab ##
Det er vigtig for alle mennesker at være en del af et fællesskab. Derfor skal rammerne for det frivillige arbejde og aktive medborgerskab understøttes bedst muligt - og det gælder uanset om man sidder i en forældrebestyrelse, er træner i en idrætsforening, eller udfører socialt arbejde.## Job til alle ##
Det at have et job og en fast indtægt er grundlaget for at skabe et trygt liv for sin familie. Arbejdsløshed er med til at skabe fattigdom og et skævt samfund. I Halsnæs skal vi derfor have alle med, også de ikke bogligt stærke. Vi har brug for virksomheder, der tager socialt ansvar og hvor der også er plads til psykisk sårbare mennesker, der kun formår at være få timer på arbejdsmarkedet.",Annette har desværre ikke skrevet sit CV,Privat ansat/selvstændig,54 år,Gymnasial uddannelse,"2009, 2013"
121334241115122,Hørsholm,26,hoersholm,Hans,2044,False,Laugesen,B,Radikale Venstre,http://www.altinget.dk/images/kv17/2044-Hans-Laugesen-a.jpg,A. Socialdemokratiet,Helle Vibeke Lunderød,/kandidater/kv17/Helle-Vibeke-Lunderoed,Halsnæs,"## Kulturens kraft skaber vækst og udvikling ##
Når vi satser på kultur skabes et stærkt lokalt fællesskab med dynamik og udvikling. Kulturen og naturen er vores 2 styrkepositioner, vi har unikke oplevelsessteder og en fantastisk natur, der kan være omdrejningspunkt i en udvikling der placerer os på det nationale landkort og verdenskortet og som øger livskvaliteten for vi der bor her og trækker nye til.




## Byudvikling med omtanke ##
Vi er beriget med en særegen natur og en stærk kulturhistorie som skal være grundlag for en byudvikling som i Stålsatte Byrum og Hundested Midtby, som tager udgangspunkt i natur og kultur og skaber et sted hvor det er godt at vokse op, leve og trives i. Vi skal satse på vores små særegne lokalområder og give dem en udvikling som passer til det enkelte sted.## En del af fællesskabet ##
Det er helt afgørende at vi et fællesskab med lige muligheder for alle, så børnene kan trives og udvikle sig, så de der kan bliver en del af arbejdsfællesskabet og de der ikke kan stadig inddrages i fællesskabet, så alle kan skabe sig en tilværelse. Det er afgørende at vi  får et lokalsamfund der binder os sammen som mennesker uanset vores udgangspunkt  ","Jurist, tidligere arbejdet som sekretariatschef hos DPA og ARTE. Advokat i 10 år. Ansat i Statsamtet Frederiksborg, specialkonsulent i Familieretten i  Statsforvaltningen, hvor jeg også er TR for mine kollegaer.
Byrådspolitiker Frederiksværk Kommune, formand for Børne- og Kulturudvalget.
Byrådspolitiker Halsnæs Kommune tidl. formand for Udvalget for Kultur-Fritid og Nærdemokrati, medlem økonomiudvalget  og bestyrelsen i Kulturhuset Gjethuset. Nu medlem af Vækst og Erhverv og Børn og Unge Udvalget, og  formand for  Industrimuseet Frederiks Værk, og Frederiksværk  Gymnasium og HF.",Offentligt ansat,59 år,Kandidatuddannelse,"2009, 2013"
0,Hørsholm,26,hoersholm,Morten,374,False,Slotved,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/374-Morten-Slotved-a.jpg,C. Det Konservative Folkeparti,Maria Sadd,/kandidater/kv17/maria-sadd,Frederiksberg,"## Bryd ensomhed! ##
Det er helt centralt for mig at prioritere hjælp og støtte til ensomme mennesker, som har brug for det. Dem har vi desværre mange af – især blandt ældre og byens tilflyttere. Jeg vil arbejde for at give dem de bedste forudsætninger til at tage aktiv del i byens gode fællesskaber – for eksempel på uddannelser, arbejdspladser og i foreningerne. ## Bedre vilkår for børn og familier ##
Jeg er selv mor og jeg vil arbejde hårdt for bedre vilkår for børn og familier, navnlig fastholdelse af en bred vifte af pasningsmuligheder, der passer til forskellige familiernes ønsker og behov samt fortsat opgradering af kommunens legepladser og nye tilbud til børnenes brug af det offentlige rum. 

## For det frivillige Frederiksberg ##
Dertil er det frivillige Frederiksberg noget, som for alvor binder os sammen – og jeg vil arbejde hårdt for, at vi får endnu bedre rammer for dem, som gør en frivillig indsats i vores by. Hvis færre deltager i samfundet, svækkes sammenhængskraften.","Jeg er uddannet jurist ved Københavns Universitet og har i en del år været  i advokatbranchen. Til daglig er jeg Administrerende direktør for CEKURA - et privat tryghedscenter, hvor vi hjælper svage og ældre borgere til et bedre liv.   Jeg engagerer mig meget i Frederiksbergs lokalmiljø, er medlem af Integrationsråd og jeg mener, at det er min pligt at gøre en forskel og at berige Frederiksberg. Privat er jeg mor til en lille datter.",Leder,38 år,Kandidatuddannelse,
244114541144255,Hørsholm,26,hoersholm,Nadja,382,False,Hageskov,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/382-nadja-maria-hageskov-a.jpg,E. Dansk Samling,Lone Nørgaard,/kandidater/kv17/lone-noergaard,Frederiksberg,"## Børnefamilierne skal styrkes ##
Danmark har siden 1970’erne fungeret som eksperimentarium for småbørn.  Men børn er samfundets kostbareste råstof og skal styrkes ved at skabe et mere roligt familieliv.  Derfor mener Dansk Samling: 
•	Børn skal have et personfradrag, som forældrene kan benytte, så længe de har forsørgerpligten.
•	Familien skal kunne leve af én indtægt i den periode, hvor børnene er små
## Uddannelse - i såvel folkeskole som de gymnasiale uddannelser ##
Nutidens studerende mangler grundlæggende teoretiske og metodiske færdigheder. Deres viden er blevet mere overfladisk, og det er blevet sværere at få dem til at sætte sig ind i noget kompliceret.  Digitaliseringen og alt for mange skolelederes bevidstløse knæfald for IT har føjet spot til skade.  Det har allerede kostet et par generationer af børn og unge dyrt. Den udvikling skal vendes.  ## Udlændingepolitikken ##
Dansk Samling ønsker at standse for al ikke-vestlig indvandring, som har været en kulturel og økonomisk ulykke for Danmark.  Internationale konventioner må aldrig igen forhindre Danmark i at føre en rationel indvandringspolitik. Derfor ønsker vi også dansk udtræden af EU. 
Der er ikke dokumentation for, at såkaldte integrationsprojekter virker, og de tømmer kommunekasserne. 
","Erhvervserfaring
HF-lærer 1982-. Forfatter og debattør i dagblade, magasiner, fagblade og nettidskrifter. 

Politiske hverv 
Hovedbestyrelsesmedlem i Dansk Samling og sidder desuden i Trykkefrihedsselskabets bestyrelse.

Uddannelse
Lektor, cand.mag. med fagene dansk, engelsk, filosofi & kvindestudier.",Offentligt ansat,65 år,Kandidatuddannelse,
